Date,Open,High,Low,Close,Adj Close,Volume
2019-04-25,58.650002,58.740002,58.313000,58.599998,57.867664,188000
2019-04-26,58.580002,58.880001,58.433998,58.880001,58.144169,167900
2019-04-29,58.900002,58.995998,58.825001,58.880001,58.144169,773200
2019-04-30,58.840000,59.029999,58.528000,59.020000,58.282417,250600
2019-05-01,59.119999,59.119999,58.500000,58.509998,57.778790,204900
2019-05-02,58.430000,58.696999,58.099998,58.459999,57.729416,218800
2019-05-03,58.709999,59.000000,58.709999,58.950001,58.213295,180400
2019-05-06,58.000000,58.849998,57.810001,58.759998,58.025665,245400
2019-05-07,58.270000,58.340000,57.325001,57.709999,56.988789,265800
2019-05-08,57.660000,58.000000,57.507999,57.630001,56.909790,366500
2019-05-09,57.180000,57.619999,56.838001,57.520000,56.801163,314600
2019-05-10,57.290001,57.896000,56.590000,57.750000,57.028290,354700
2019-05-13,56.660000,56.813000,56.090000,56.290001,55.586536,332600
2019-05-14,56.520000,57.119999,56.520000,56.779999,56.070412,341200
2019-05-15,56.430000,57.264999,56.422001,57.139999,56.425911,5412800
2019-05-16,57.299999,57.970001,57.250000,57.639999,56.919666,176700
2019-05-17,57.130001,57.849998,57.130001,57.320000,56.603661,200500
2019-05-20,56.930000,57.189999,56.750000,56.889999,56.179035,194300
2019-05-21,57.230000,57.512001,57.200001,57.400002,56.682667,135100
2019-05-22,57.180000,57.439999,57.180000,57.270000,56.554287,234400
2019-05-23,56.779999,56.779999,56.308998,56.590000,55.882786,324700
2019-05-24,56.880001,56.980000,56.601002,56.720001,56.011162,254900
2019-05-28,56.810001,57.021000,56.220001,56.220001,55.517410,137200
2019-05-29,55.950001,55.980000,55.527000,55.810001,55.112537,416600
2019-05-30,55.950001,56.188000,55.720001,55.919998,55.221157,148200
2019-05-31,55.369999,55.590000,55.200001,55.299999,54.608906,226800
2019-06-03,55.299999,55.549999,54.869999,55.119999,54.431156,419200
2019-06-04,55.650002,56.349998,55.570000,56.340000,55.635910,198300
2019-06-05,56.650002,56.840000,56.339001,56.810001,56.100037,255400
2019-06-06,56.930000,57.340000,56.763000,57.160000,56.445663,161800
2019-06-07,57.380001,57.978001,57.349998,57.720001,56.998665,220600
2019-06-10,58.070000,58.358002,57.986000,57.990002,57.265289,261200
2019-06-11,58.410000,58.430000,57.790001,57.919998,57.196167,156100
2019-06-12,57.889999,58.012001,57.759998,57.860001,57.136917,236700
2019-06-13,58.049999,58.189999,57.933998,58.160000,57.433167,170600
2019-06-14,58.070000,58.167999,57.880001,58.029999,57.304790,163700
2019-06-17,58.099998,58.189999,57.999001,58.029999,57.304790,197800
2019-06-18,58.410000,58.810001,58.250000,58.580002,57.847919,305500
2019-06-19,58.619999,58.895000,58.490002,58.810001,58.075043,173100
2019-06-20,59.400002,59.410000,58.865002,59.330002,58.588543,501000
2019-06-21,59.220001,59.431000,59.133999,59.169998,58.430542,316200
2019-06-24,58.959999,59.020000,58.799000,58.830002,58.344261,205800
2019-06-25,58.860001,58.860001,58.259998,58.290001,57.808720,169200
2019-06-26,58.459999,58.599998,58.147999,58.150002,57.669880,239800
2019-06-27,58.310001,58.529999,58.290001,58.419998,57.937645,188100
2019-06-28,58.610001,58.860001,58.529999,58.770000,58.284760,250000
2019-07-01,59.509998,59.598000,59.060001,59.310001,58.820301,711900
2019-07-02,59.320000,59.500000,59.176998,59.500000,59.008728,183600
2019-07-03,59.660000,60.029999,59.630001,60.029999,59.534351,138300
2019-07-05,59.779999,60.000000,59.480000,59.930000,59.435177,115400
2019-07-08,59.709999,59.769001,59.540001,59.660000,59.167408,512800
2019-07-09,59.430000,59.830002,59.430000,59.770000,59.276501,177500
2019-07-10,59.990002,60.209999,59.865002,60.009998,59.514515,793300
2019-07-11,60.180000,60.219002,59.970001,60.209999,59.712868,902100
2019-07-12,60.290001,60.520000,60.270000,60.490002,59.990559,179400
2019-07-15,60.580002,60.580002,60.419998,60.540001,60.040146,209500
2019-07-16,60.509998,60.509998,60.230000,60.270000,59.772373,183800
2019-07-17,60.310001,60.310001,59.955002,59.959999,59.464928,5058100
2019-07-18,59.880001,60.270000,59.770000,60.200001,59.702950,373700
2019-07-19,60.439999,60.450001,59.779999,59.779999,59.286419,6754400
2019-07-22,59.900002,60.060001,59.779999,59.950001,59.455017,2628000
2019-07-23,60.180000,60.330002,59.956001,60.310001,59.812042,193400
2019-07-24,60.150002,60.650002,60.150002,60.619999,60.119480,2817100
2019-07-25,60.529999,60.529999,60.189999,60.310001,59.812042,284700
2019-07-26,60.529999,60.799999,60.490002,60.730000,60.228573,252400
2019-07-29,60.750000,60.799999,60.525002,60.669998,60.169067,583000
2019-07-30,60.450001,60.595001,60.299999,60.509998,60.010387,272200
2019-07-31,60.549999,60.583000,59.407001,59.849998,59.355839,286100
2019-08-01,59.900002,60.563000,59.200001,59.369999,58.879803,582900
2019-08-02,59.189999,59.189999,58.561001,58.869999,58.383926,1001600
2019-08-05,57.980000,58.000000,56.669998,57.119999,56.648380,1035400
2019-08-06,57.540001,57.980000,57.230000,57.900002,57.421940,3595100
2019-08-07,57.360001,58.209999,56.860001,58.060001,57.580620,4166700
2019-08-08,58.380001,59.180000,58.299999,59.150002,58.661621,637200
2019-08-09,58.919998,58.980000,58.320000,58.689999,58.205418,251400
2019-08-12,58.380001,58.439999,57.810001,57.980000,57.501282,202700
2019-08-13,57.939999,59.189999,57.859001,58.869999,58.383926,610600
2019-08-14,58.009998,58.080002,57.119999,57.119999,56.648380,392700
2019-08-15,57.349998,57.460999,56.869999,57.320000,56.846725,445500
2019-08-16,57.650002,58.259998,57.650002,58.180000,57.699631,174900
2019-08-19,58.820000,59.000000,58.699001,58.869999,58.383926,259500
2019-08-20,58.770000,58.889999,58.439999,58.439999,57.957481,1098900
2019-08-21,58.950001,59.071999,58.865002,59.020000,58.532692,282900
2019-08-22,59.160000,59.269001,58.630001,59.009998,58.522774,631800
2019-08-23,58.730000,59.029999,57.270000,57.490002,57.015327,218800
2019-08-26,58.349998,58.349998,57.709999,58.130001,57.650043,1375200
2019-08-27,58.459999,58.490002,57.779999,57.939999,57.461609,251900
2019-08-28,57.770000,58.349998,57.618999,58.320000,57.838470,265200
2019-08-29,58.860001,59.189999,58.669998,59.090000,58.602116,217500
2019-08-30,59.389999,59.389999,58.860001,59.070000,58.582279,230000
2019-09-03,58.669998,58.900002,58.470001,58.759998,58.274837,816100
2019-09-04,59.180000,59.380001,59.042999,59.340000,58.850048,924000
2019-09-05,59.930000,60.320000,59.900002,60.169998,59.673195,280500
2019-09-06,60.279999,60.380001,60.155998,60.240002,59.742622,256300
2019-09-09,60.439999,60.439999,59.950001,60.169998,59.673195,284500
2019-09-10,59.980000,60.070000,59.653000,60.070000,59.574024,201700
2019-09-11,60.139999,60.549999,60.040001,60.549999,60.050056,242300
2019-09-12,60.750000,60.930000,60.574001,60.669998,60.169067,499000
2019-09-13,60.759998,60.852001,60.509998,60.610001,60.109566,299900
2019-09-16,60.270000,60.497002,60.230000,60.400002,59.901299,260100
2019-09-17,60.349998,60.660000,60.349998,60.650002,60.149235,217200
2019-09-18,60.549999,60.680000,60.067001,60.669998,60.169067,222400
2019-09-19,60.750000,60.939999,60.578999,60.639999,60.139317,192500
2019-09-20,60.799999,60.855000,60.250000,60.380001,59.881462,166200
2019-09-23,60.220001,60.532001,60.220001,60.419998,59.921131,1272300
2019-09-24,60.400002,60.492001,59.509998,59.689999,59.430275,491700
2019-09-25,59.750000,60.169998,59.450001,60.070000,59.808624,1445100
2019-09-26,60.070000,60.118000,59.660000,59.970001,59.709061,229000
2019-09-27,60.139999,60.147999,59.250000,59.570000,59.310799,211500
2019-09-30,59.740002,60.047001,59.740002,59.889999,59.629406,177100
2019-10-01,60.080002,60.230000,59.200001,59.240002,58.982235,831400
2019-10-02,58.900002,58.900002,57.911999,58.169998,57.916889,402200
2019-10-03,58.150002,58.619999,57.556000,58.619999,58.364933,532800
2019-10-04,58.840000,59.480000,58.840000,59.419998,59.161449,294300
2019-10-07,59.270000,59.619999,59.139999,59.220001,58.962322,263300
2019-10-08,58.830002,58.959000,58.290001,58.310001,58.056282,478400
2019-10-09,58.740002,59.029999,58.619999,58.849998,58.593929,803700
2019-10-10,58.810001,59.400002,58.810001,59.240002,58.982235,188400
2019-10-11,59.860001,60.348000,59.830002,59.900002,59.639366,220900
2019-10-14,59.840000,59.939999,59.619999,59.810001,59.549755,155700
2019-10-15,60.040001,60.500000,59.980000,60.360001,60.097363,673600
2019-10-16,60.259998,60.348999,60.116001,60.220001,59.957973,213600
2019-10-17,60.490002,60.578999,60.270000,60.389999,60.127232,361200
2019-10-18,60.240002,60.408001,59.966000,60.160000,59.898232,279600
2019-10-21,60.470001,60.549999,60.330002,60.549999,60.286533,158800
2019-10-22,60.680000,60.696999,60.285000,60.290001,60.027668,414200
2019-10-23,60.220001,60.439999,60.165001,60.439999,60.177013,535700
2019-10-24,60.630001,60.669998,60.389999,60.630001,60.366188,299100
2019-10-25,60.490002,60.939999,60.480000,60.830002,60.565319,331800
2019-10-28,61.049999,61.249001,61.049999,61.160000,60.893879,311200
2019-10-29,61.049999,61.320000,61.049999,61.139999,60.873966,236600
2019-10-30,61.150002,61.330002,60.900002,61.299999,61.033272,166500
2019-10-31,61.299999,61.299999,60.832001,61.130001,60.864014,249900
2019-11-01,61.419998,61.669998,61.374001,61.669998,61.401661,180600
2019-11-04,62.000000,62.035000,61.755001,61.810001,61.541054,276100
2019-11-05,61.889999,61.959999,61.672001,61.689999,61.421574,219700
2019-11-06,61.750000,61.779999,61.551998,61.720001,61.451447,198000
2019-11-07,62.029999,62.165001,61.790001,61.869999,61.600792,175900
2019-11-08,61.830002,62.000000,61.650002,62.000000,61.730225,139100
2019-11-11,61.759998,61.963001,61.759998,61.950001,61.680443,202400
2019-11-12,62.009998,62.216999,61.919998,62.049999,61.780006,235100
2019-11-13,61.830002,62.217999,61.830002,62.139999,61.869617,326500
2019-11-14,62.110001,62.290001,62.026001,62.290001,62.018963,1205000
2019-11-15,62.570000,62.750000,62.410000,62.750000,62.476963,281700
2019-11-18,62.689999,62.889999,62.653999,62.860001,62.586483,386000
2019-11-19,63.009998,63.009998,62.740002,62.889999,62.616352,246900
2019-11-20,62.799999,62.917000,62.376999,62.720001,62.447094,234600
2019-11-21,62.730000,62.730000,62.432999,62.529999,62.257919,180200
2019-11-22,62.669998,62.683998,62.400002,62.639999,62.367439,197400
2019-11-25,62.840000,63.110001,62.840000,63.070000,62.795570,374600
2019-11-26,63.130001,63.340000,63.099998,63.279999,63.004654,202400
2019-11-27,63.450001,63.634998,63.349998,63.570000,63.293392,174600
2019-11-29,63.500000,63.549999,63.299999,63.330002,63.054440,113100
2019-12-02,63.419998,63.419998,62.700001,62.830002,62.556618,248600
2019-12-03,62.230000,62.439999,62.000000,62.439999,62.168308,245100
2019-12-04,62.660000,62.919998,62.660000,62.810001,62.536701,210800
2019-12-05,62.930000,62.930000,62.632999,62.880001,62.606400,226400
2019-12-06,63.340000,63.520000,63.340000,63.400002,63.124134,293000
2019-12-09,63.310001,63.439999,63.169998,63.169998,62.895134,192300
2019-12-10,63.230000,63.299999,63.040001,63.110001,62.835396,258600
2019-12-11,63.189999,63.320000,63.117001,63.250000,62.974785,193100
2019-12-12,63.240002,63.890999,63.200001,63.730000,63.452698,381700
2019-12-13,63.730000,63.987000,63.519001,63.750000,63.472610,284400
2019-12-16,64.070000,64.338997,64.000000,64.180000,63.900742,263500
2019-12-17,64.330002,64.339996,64.160004,64.190002,63.910698,173600
2019-12-18,64.290001,64.323997,64.190002,64.209000,63.929615,232900
2019-12-19,64.250000,64.510002,64.250000,64.470001,64.189476,318300
2019-12-20,64.730003,64.940002,64.730003,64.870003,64.587738,351100
2019-12-23,65.029999,65.029999,64.790001,64.809998,64.528000,444500
2019-12-24,64.660004,64.660004,64.478996,64.550003,64.550003,155200
2019-12-26,64.669998,64.830002,64.669998,64.830002,64.830002,187600
2019-12-27,64.980003,64.980003,64.748001,64.839996,64.839996,132200
2019-12-30,64.879997,64.879997,64.389999,64.550003,64.550003,257000
2019-12-31,64.419998,64.739998,64.400002,64.669998,64.669998,262900
2020-01-02,65.050003,65.169998,64.775002,65.160004,65.160004,582900
2020-01-03,64.550003,64.989998,64.550003,64.750000,64.750000,1002900
2020-01-06,64.400002,64.980003,64.382004,64.980003,64.980003,265100
2020-01-07,64.900002,64.949997,64.718002,64.790001,64.790001,216700
2020-01-08,64.820000,65.412003,64.820000,65.129997,65.129997,264400
2020-01-09,65.510002,65.616997,65.400002,65.610001,65.610001,357100
2020-01-10,65.760002,65.769997,65.377998,65.449997,65.449997,255400
2020-01-13,65.629997,65.900002,65.565002,65.900002,65.900002,226200
2020-01-14,65.870003,66.050003,65.724998,65.800003,65.800003,284400
2020-01-15,65.790001,66.147003,65.790001,65.959999,65.959999,204800
2020-01-16,66.279999,66.559998,66.250000,66.529999,66.529999,318200
2020-01-17,66.709999,66.801003,66.606003,66.800003,66.800003,308800
2020-01-21,66.629997,66.860001,66.624001,66.699997,66.699997,489300
2020-01-22,66.919998,67.135002,66.800003,66.839996,66.839996,6540400
2020-01-23,66.709999,66.930000,66.435997,66.910004,66.910004,209800
2020-01-24,67.059998,67.059998,66.000999,66.300003,66.300003,767500
2020-01-27,65.160004,65.614998,65.050003,65.349998,65.349998,306000
2020-01-28,65.660004,66.160004,65.533997,65.989998,65.989998,215500
2020-01-29,66.260002,66.269997,65.832001,65.860001,65.860001,223300
2020-01-30,65.489998,66.120003,65.349998,66.110001,66.110001,242100
2020-01-31,65.959999,65.959999,64.739998,64.949997,64.949997,1296200
2020-02-03,65.220001,65.830002,65.220001,65.440002,65.440002,250600
2020-02-04,66.199997,66.588997,66.169998,66.410004,66.410004,326800
2020-02-05,67.029999,67.105003,66.680000,67.080002,67.080002,318100
2020-02-06,67.330002,67.330002,67.120003,67.300003,67.300003,242200
2020-02-07,67.059998,67.190002,66.865997,66.980003,66.980003,438100
